OBJECTID,male_high_white_old,male_med_white_old,male_low_white_old,female_high_white_old,female_med_white_old,female_low_white_old,male_high_poc_old,male_med_poc_old,male_low_poc_old,female_high_poc_old,female_med_poc_old,female_low_poc_old,length,male_high_white_new,male_med_white_new,male_low_white_new,female_high_white_new,female_med_white_new,female_low_white_new,male_high_poc_new,male_med_poc_new,male_low_poc_new,female_high_poc_new,female_med_poc_new,female_low_poc_new
64749,2.965048187,2.550428809,2.249482008,2.96824895,2.696326652,2.947065196,2.481877681,1.957973593,1.947953923,2.469520697,1.960865128,2.053396646,985.1698753,4.072055132,4.041653205,3.872780369,4.079477912,4.01369979,3.865480503,4.036159867,4.014367996,3.74807127,4.036642858,3.983765058,3.780887059
64781,2.730733971,2.299385651,2.019060751,2.712206334,2.406513923,2.64796109,2.261500641,1.720916456,1.713985306,2.238445318,1.710602425,1.800416806,181.845917,4.127848014,4.124893008,3.969139954,4.111729942,4.059153348,3.928013532,4.095412399,4.106555997,3.835383618,4.062780287,4.024305852,3.827351964
64802,2.838890943,2.406953383,2.127533344,2.819485104,2.512490032,2.753517246,2.370284127,1.829157378,1.822341946,2.346796014,1.81829418,1.907986461,490.7310631,3.948801915,3.946762826,3.792011969,3.931897145,3.879813328,3.749713835,3.916661611,3.928918835,3.658427197,3.88289119,3.844930436,3.648838552
64864,2.931497595,2.508595597,2.216763903,2.924634539,2.636689154,2.883406043,2.454403874,1.921976599,1.913446088,2.437095203,1.918845119,2.01019976,571.3548993,4.297889037,4.280753647,4.114347297,4.293732265,4.233831453,4.090639713,4.262229339,4.25627473,3.981680914,4.246622684,4.200285698,3.995687901
64880,2.743345145,2.314867411,2.03034027,2.728974474,2.429502858,2.672904245,2.271209443,1.733323286,1.725845058,2.250205139,1.725593876,1.815982772,267.6583378,4.159745462,4.151787595,3.990903487,4.14768808,4.092296416,3.955867084,4.125589513,4.130726895,3.856287472,4.098761425,4.057292323,3.85614793
64883,2.856054771,2.426199187,2.143647783,2.839715275,2.53728406,2.779769166,2.38528001,1.846088008,1.83887105,2.363304457,1.837137757,1.927257166,187.779617,4.169467443,4.163930864,4.005368246,4.155442263,4.101396318,3.967398536,4.136091627,4.14413585,3.871039011,4.106456272,4.066424914,3.867125888
64911,2.808554146,2.379888148,2.095626614,2.793917153,2.494043869,2.737322207,2.336601121,1.798535408,1.791092647,2.315465425,1.790641193,1.880993834,256.063691,4.081827892,4.074206202,3.913630957,4.069498795,4.014293722,3.878190364,4.047777563,4.053318006,3.77904534,4.020562749,3.979293833,3.778389391
64944,2.700507928,2.277198483,1.985865648,2.693117992,2.404352306,2.650844645,2.223750499,1.690915679,1.682460392,2.206182454,1.687464366,1.778753321,552.2829728,4.239635098,4.223184056,4.057089786,4.234893747,4.175322943,4.03254774,4.204059842,4.198927468,3.924194964,4.1876304,4.14165436,3.937191213
64949,2.890771246,2.456288931,2.180956222,2.867448436,2.554708349,2.793814483,2.425020975,1.881599254,1.875280765,2.39959906,1.86827155,1.957400566,118.5405803,4.047197453,4.049307605,3.90012967,4.026909806,3.977277063,3.852613653,4.016885087,4.03413077,3.768269149,3.978230728,3.942819258,3.751691235
64968,2.726813871,2.299210875,2.013427009,2.71368561,2.416085554,2.660028924,2.253842182,1.716788546,1.709122805,2.233456852,1.709843019,1.800373799,479.1987724,4.201787235,4.192438472,4.030642674,4.191001635,4.134954112,3.997409898,4.167437438,4.170870579,3.8962635,4.14241331,4.100246195,3.898430561
65038,2.737628767,2.306189044,2.026003562,2.718965934,2.413072289,2.654455457,2.268491441,1.727822858,1.720910029,2.245369625,1.717424405,1.807220419,132.0067583,4.066038663,4.063209983,3.90757365,4.049802819,3.997286063,3.866277382,4.033628647,4.044928711,3.773816732,4.000824595,3.962411568,3.765557453
65125,2.761100039,2.328527542,2.050099394,2.740733742,2.432322433,2.672883217,2.29318502,1.751478028,1.744784693,2.269222502,1.740012548,1.82956737,219.2947397,4.178741917,4.177807171,4.024466912,4.160961047,4.109538273,3.980817536,4.147086879,4.160664471,3.89130552,4.112059897,4.074794631,3.879930999
65240,2.736518606,2.30661477,2.024133806,2.72010861,2.417572543,2.660023758,2.265793248,1.726555815,1.719347334,2.243782685,1.717561658,1.807670678,184.9371177,3.96732143,3.961898369,3.803482652,3.953219091,3.899249706,3.765388618,3.934008005,3.942184068,3.669209014,3.904265053,3.86431664,3.665138802
65246,2.731421406,2.300054993,2.019757668,2.712867111,2.407134932,2.648569579,2.262206969,1.721606076,1.714678636,2.239138563,1.711275411,1.80108625,137.169224,4.047213864,4.044280427,3.888542809,4.031073474,3.978505217,3.847385352,4.014779217,4.02595022,3.754781089,3.982114159,3.943647996,3.746707299
65288,2.90285427,2.473127631,2.190389101,2.886706877,2.584557575,2.827139369,2.431943811,1.892873665,1.885638285,2.410064978,1.88404349,1.974194963,199.2693272,4.088010815,4.081989273,3.922703322,4.074250824,4.019826792,3.885196758,4.054275512,4.061773137,3.78800464,4.02499592,3.98454685,3.784653232
65313,2.677321027,2.245599731,1.965845805,2.658237834,2.351721558,2.592902583,2.208483713,1.667555591,1.660696863,2.185154365,1.656894206,1.746630744,195.2152999,4.158035021,4.155693289,4.000639013,4.141408398,4.089176352,3.958746198,4.125822311,4.137705908,3.867034078,4.092457939,4.054345206,3.857990131
65323,2.738824918,2.314112639,2.024538791,2.729598626,2.437984496,2.68368778,2.263252536,1.729024752,1.720833818,2.244781551,1.724455748,1.815516244,616.870069,4.175762695,4.161532843,3.996372393,4.169050187,4.110494532,3.969055146,4.140366383,4.137926411,3.862621003,4.121144776,4.076270912,3.872208232
65338,2.674005753,2.241892324,1.962745242,2.654335381,2.346949361,2.587848859,2.205588783,1.664300849,1.657519513,2.181970121,1.653271942,1.742926775,148.4713401,4.220560053,4.218814279,4.064418567,4.203415644,4.151500961,4.021755602,4.188536232,4.201146317,3.93092538,4.154420911,4.116637551,3.92085357
65362,2.866491974,2.438984144,2.153108084,2.853473721,2.556055077,2.800069265,2.393437512,1.856481142,1.848813928,2.373098196,1.849586134,1.940151519,323.774316,4.106798373,4.097381811,3.935528981,4.096061749,4.039987929,3.902369343,4.072434622,4.075784523,3.801192361,4.047506565,4.005315623,3.803471716
65383,2.792700421,2.363736935,2.079898055,2.777641778,2.477132501,2.72021647,2.321037244,1.782688603,1.775303003,2.299693834,1.774533357,1.864829346,608.1225109,4.123288474,4.11615473,3.955995149,4.110544215,4.055593291,3.919947392,4.089361523,4.095492879,3.821410744,4.061551806,4.020553125,3.819971533
65393,2.807064752,2.394855925,2.091585764,2.812986701,2.545517686,2.797249745,2.322366373,1.801015651,1.79057498,2.311347246,1.805506855,1.898328172,1102.756082,4.088928413,4.055044335,3.886750681,4.099520082,4.032419119,3.883933583,4.053508572,4.027599772,3.765452631,4.058321477,4.003933267,3.803013603
65416,2.691684667,2.261604392,1.979382674,2.675022342,2.372105381,2.614441744,2.22113454,1.681731654,1.674560424,2.199000621,1.672580979,1.762658377,174.6986085,3.966565085,3.961299832,3.802898609,3.952259076,3.898315102,3.764540898,3.933189454,3.941577012,3.668474298,3.903141649,3.863212191,3.664041126
65504,2.865584558,2.435610524,2.153232392,2.84907312,2.546385025,2.788788805,2.394929962,1.855626575,1.848431719,2.372869425,1.846569371,1.936664591,180.8438438,4.020281328,4.014970715,3.856660039,4.00608264,3.952172228,3.818424445,3.986998652,3.995311231,3.722393548,3.957117066,3.91723088,3.718138469
65593,2.895028379,2.463356048,2.183526832,2.87601849,2.56961067,2.81082705,2.426138652,1.885255599,1.878387502,2.40284551,1.874640091,1.964387057,454.3364054,4.151460473,4.149032326,3.993871891,4.134902223,4.082618736,3.952084133,4.11921097,4.130991316,3.860236962,4.085944474,4.047777417,3.851331082
65614,2.760187489,2.337004622,2.045516429,2.752961945,2.464451599,2.711014601,2.283324828,1.750616542,1.742138332,2.265837854,1.747265126,1.838575028,565.3172238,4.178718736,4.162038069,3.99581095,4.174163985,4.1144735,3.971541071,4.143097023,4.1376911,3.862961908,4.126929166,4.080821914,3.876287129
65619,2.735042473,2.305051885,2.022698028,2.718507064,2.415783082,2.658175613,2.264404617,1.725085682,1.717894009,2.242332262,1.716013573,1.806105502,186.6915384,4.045563478,4.040280628,3.881997446,4.031341704,3.977446458,3.843727535,4.012289528,4.020635605,3.747734514,3.982374839,3.942504726,3.743434779
65645,2.744223403,2.318953694,2.022463338,2.737666047,2.44741641,2.685314694,2.270809918,1.734431792,1.72070197,2.25613956,1.736839988,1.820326616,1036.351312,3.882275931,3.843720716,3.674827563,3.896866069,3.825122466,3.677729987,3.842773461,3.810879914,3.543609398,3.847479879,3.785941924,3.582707024
65693,2.909883148,2.477613593,2.198710192,2.889983267,2.582252688,2.823047593,2.441629361,1.900198934,1.893453718,2.417899305,1.889026796,1.978654423,43.59204072,4.119692158,4.117951394,3.963366594,4.102415495,4.050401128,3.920564598,4.087490088,4.100143648,3.829613513,4.053158905,4.015252554,3.819316292
65722,2.701828043,2.274057979,1.988149711,2.688674632,2.390900172,2.634639385,2.228951536,1.691685259,1.683900747,2.208631605,1.684886158,1.775229398,482.220859,4.117024269,4.106905819,3.94433328,4.106859594,4.050242036,3.912046587,4.082305653,4.084851459,3.809374885,4.057907167,4.015078993,3.812540244
65732,2.648881655,2.21901978,1.936477525,2.632532775,2.330087795,2.572568173,2.178113529,1.638915586,1.631699529,2.156133251,1.629959469,1.720077311,187.4214169,4.015967136,4.01045377,3.851927582,4.001929349,3.947901738,3.813935402,3.982609018,3.990679268,3.717617319,3.95295676,3.912945537,3.713676759
65754,2.933852512,2.503986574,2.221450321,2.917498181,2.615044615,2.85752291,2.463088055,1.923886325,1.916671488,2.441105229,1.914926869,2.005044363,187.2167322,4.139107228,4.133582681,3.975026096,4.12506921,4.071027429,3.937038894,4.105730729,4.113790302,3.840691474,4.076076476,4.036049239,3.836754864
65762,2.841005221,2.409674263,2.129322934,2.822503439,2.516849335,2.758308949,2.37175348,1.831185351,1.824250919,2.348710937,1.820887483,1.910705557,118.6195671,4.221383015,4.218395868,4.062603088,4.205289722,4.152693545,4.021515023,4.188933054,4.200038455,3.928834884,4.156336253,4.117841026,3.920853284
65805,2.842642907,2.411976084,2.129782609,2.825621107,2.521857869,2.76359713,2.372517813,1.832440128,1.825046474,2.350381699,1.823432734,1.913053293,205.9541851,4.128682674,4.12204325,3.962289445,4.115502058,4.060476855,3.925607536,4.094616699,4.101435639,3.826629328,4.06557877,4.02438201,3.823873128
65875,2.792349374,2.369565174,2.07759164,2.785640947,2.497933336,2.744719584,2.315156385,1.782847655,1.774299227,2.297924986,1.779810436,1.871187629,580.0123092,4.313858382,4.296386952,4.129627347,4.309912099,4.249779868,4.106264183,4.278018816,4.271679247,3.996846123,4.262698829,4.216104848,4.011258271
65903,2.822308486,2.392866867,2.109713606,2.806562818,2.50502442,2.747784628,2.351121491,1.812319565,1.805021003,2.329438011,1.80373784,1.893936444,212.0187223,4.109129367,4.102983949,3.943936416,4.095657636,4.041321086,3.906760144,4.075642593,4.08293834,3.809659962,4.046808155,4.006472735,3.806787845
65948,2.641278469,2.210506091,1.929311787,2.62360757,2.319183217,2.561045204,2.171436287,1.631386723,1.624350492,2.14880554,1.621608142,1.711547687,148.7938907,4.12381767,4.119638842,3.962296,4.108573954,4.055199305,3.922555846,4.090745983,4.100454442,3.827968118,4.059345279,4.020013066,3.821717973
65965,2.673729009,2.253257325,1.958558386,2.669949707,2.386833684,2.634846881,2.194700811,1.66473061,1.655764939,2.178912815,1.663463437,1.755203086,718.6001353,4.260188592,4.238667177,4.070190113,4.259611208,4.197477922,4.051669738,4.223792546,4.212618372,3.938806347,4.21318102,4.164376546,3.958959707
65992,2.66991981,2.24015752,1.957469738,2.653713539,2.351483416,2.594029269,2.199052678,1.659948354,1.652711959,2.177142328,1.651080713,1.74121699,193.0680929,4.218559865,4.212928271,4.054341843,4.204646583,4.150576906,4.016519488,4.185206489,4.193126289,3.920082198,4.155737219,4.11568395,3.916368994
66001,2.828901021,2.399240964,2.116404335,2.812841836,2.510832502,2.753446859,2.357931613,1.818923578,1.811667306,2.336093698,1.810147271,1.90030344,199.2362053,4.185594016,4.179800595,4.02106949,4.171820786,4.117667761,3.983451681,4.152199698,4.159922641,3.886805761,4.122932022,4.082790794,3.883359384
66013,2.666903386,2.23985914,1.95335112,2.654526438,2.358082592,2.602387577,2.193416495,1.656907908,1.649153716,2.173393383,1.650407916,1.741058815,461.6120217,4.014247541,4.004013828,3.841502194,4.004180904,3.947668157,3.809327973,3.979665615,3.982034837,3.707174641,3.955689,3.913025326,3.710699433
66029,1.925207199,1.925053504,1.894754455,1.794649064,1.906491076,2.408408387,1.636004158,1.53358187,1.612719192,1.531403377,1.44790788,1.729481184,104.9268039,3.803500901,3.873879644,3.648081594,3.685646406,3.683934368,3.530317214,3.919146848,4.074616427,3.774086589,3.750667782,3.811245493,3.62441301
66040,2.806083358,2.379562129,2.092350499,2.794424461,2.499074698,2.743703583,2.332115273,1.796114266,1.788262751,2.312446326,1.790055863,1.880802326,496.7231736,4.189280731,4.17810466,4.014846763,4.179977974,4.122954475,3.983798343,4.154442846,4.15568401,3.880533821,4.131548124,4.088332287,3.885472028
66079,2.774513304,2.340220619,2.064572737,2.75148967,2.439184694,2.678440242,2.308541278,1.765287696,1.758932291,2.283267249,1.752149086,1.841322138,72.15030023,3.922247294,3.92403959,3.774377932,3.902209755,3.852377651,3.727257463,3.891768741,3.908635262,3.642333922,3.853474779,3.817856409,3.626289144
66087,2.967922618,2.669993835,2.453381034,2.910456162,2.647520139,2.696265187,2.689409849,2.3222265,2.285616343,2.659220702,2.304909604,2.303109306,209.9812227,4.045978531,4.013379185,3.900581939,4.055403334,3.979675346,3.853083036,4.010705626,3.995394499,3.824818159,4.008335765,3.955446951,3.803807488
66095,2.719196094,2.287665739,2.006671054,2.700955839,2.39534943,2.636460453,2.249949922,1.709054122,1.70178611,2.227229424,1.699326416,1.78873108,139.4244001,4.107791898,4.102643963,3.944710128,4.093528084,4.039413516,3.906322808,4.07442821,4.083014025,3.809517821,4.043794907,4.003569561,3.804530609
66146,2.700169733,2.268364588,1.988740015,2.680963956,2.374263439,2.615388627,2.231419178,1.690414108,1.683574462,2.208030252,1.679676315,1.769398178,138.4212173,4.185240194,4.182918929,4.027776883,4.168534813,4.116263146,3.985798519,4.152943766,4.164870939,3.8940395,4.11945415,4.081292168,3.884864343
66183,2.905196246,2.474670299,2.193108596,2.887891281,2.58400783,2.826048391,2.435094777,1.895275258,1.888196401,2.412646061,1.885725295,1.975720027,234.0509109,4.222480196,4.217671833,4.059508306,4.2076498,4.153840818,4.020433586,4.189042139,4.198019917,3.92484838,4.158215124,4.118408155,3.919433903
66200,2.94903823,2.52119109,2.234025453,2.936537812,2.639249746,2.882424854,2.476073172,1.938521222,1.930108166,2.45638698,1.932785465,2.02240944,402.162481,4.26243273,4.248816664,4.083931605,4.255411267,4.196628735,4.056166316,4.226756212,4.225134662,3.94780885,4.205861284,4.160506238,3.955910246
66222,2.711960964,2.283206828,1.999069348,2.697195301,2.397131863,2.64034641,2.240097516,1.701947516,1.694517362,2.218897078,1.693973179,1.784304646,425.4706045,4.133682376,4.126379403,3.96628005,4.121177473,4.066220065,3.930529555,4.099865627,4.105764518,3.83193383,4.072414478,4.031418098,3.830901741
66245,2.809550295,2.359890288,2.099512898,2.770224171,2.416208299,2.626516915,2.374548625,1.839927375,1.856439425,2.339992716,1.81002316,1.910324493,289.1155908,3.765683678,3.761809653,3.567476806,3.734643092,3.684214869,3.516895489,3.762502858,3.78684732,3.476872975,3.707830111,3.683199804,3.444137395
66267,2.719776043,2.285242733,2.009994999,2.696371568,2.38351374,2.622577832,2.254086776,1.710619876,1.704310286,2.228624203,1.697240499,1.786356499,57.2589741,4.089915002,4.092152566,3.943199087,4.069548045,4.020011949,3.895546438,4.059697617,4.077088682,3.811453463,4.020933538,3.98562554,3.794698103
66300,2.906558284,2.476402563,2.194292292,2.889789432,2.58671018,2.828999782,2.436081745,1.896608329,1.889454701,2.413896283,1.887391736,1.977457289,170.3410726,4.239774846,4.234503123,4.075978953,4.225406403,4.171403599,4.037561027,4.206296167,4.214694644,3.941404548,4.176146608,4.136146131,3.936872622
66358,2.728726008,2.297051859,2.017227151,2.709738327,2.403339541,2.644593396,2.259812671,1.718929323,1.712086045,2.236538371,1.708330406,1.798102864,363.7399613,4.191703678,4.188122484,4.03107752,4.175546084,4.122198695,3.990084251,4.158306466,4.168833198,3.896197309,4.125508587,4.086123408,3.888138087
66375,2.633932584,2.20207686,1.922530348,2.61465095,2.307838246,2.54892684,2.165236344,1.624184799,1.617354887,2.141809966,1.613399516,1.703110612,256.9684721,4.07384501,4.071610863,3.916574568,4.057069696,4.0048491,3.874489282,4.041584416,4.053616028,3.782865645,4.007994438,3.969886259,3.773549546
66389,2.796099463,2.365426656,2.084083698,2.778577582,2.474372475,2.716308293,2.326151292,1.786194662,1.779142172,2.30359498,1.776509311,1.866472224,176.0544851,4.202793766,4.198318422,4.040562243,4.187730425,4.134139311,4.001121466,4.169527793,4.178896225,3.906044989,4.138374147,4.098804024,3.900166088
66479,1.933463572,1.93572695,1.906067949,1.803726004,1.918354786,2.421214458,1.644440596,1.545041339,1.625194021,1.540408483,1.459886889,1.743435393,158.0334021,3.933062564,4.003947727,3.774706935,3.816240497,3.815143938,3.659706922,4.05075278,4.207744069,3.90314257,3.883157894,3.945297746,3.756213228
66488,2.941101628,2.512611282,2.228101245,2.926710182,2.627210241,2.87059863,2.468981088,1.931082606,1.923603503,2.447965517,1.923339969,2.013723109,265.9040468,3.987726361,3.979922559,3.81932067,3.975610464,3.920360724,3.784159459,3.953724911,3.959028296,3.684883645,3.926824766,3.885513891,3.684601544
66512,2.787509912,2.357313364,2.075263461,2.770683129,2.467515879,2.709779768,2.317073495,1.777561917,1.770417581,2.294859925,1.768309443,1.858368325,179.268693,4.128020427,4.122753763,3.964185457,4.11361608,4.059590722,3.925728067,4.094497323,4.102910321,3.829545438,4.064290479,4.024261646,3.82495203
66522,2.742332826,2.309310194,2.031596264,2.72128091,2.411859838,2.652087834,2.27491448,1.732799196,1.726194986,2.250613987,1.720903165,1.810361271,258.1906594,4.129402066,4.129147008,3.97663326,4.11103505,4.059984345,3.932101456,4.09799035,4.112395222,3.843661044,4.062111692,4.025230391,3.831099612
